Company Name,Index,CALENDAR_YEAR,CALENDAR_QTR,USD_Value,Local_Currency,VAL_UNIT,Local_Value
Qualcomm,Cost of Goods Sold,2024,Q3,4467,USD,Million,4467
Qualcomm,Operating Expense,2024,Q3,3196,USD,Million,3196
Qualcomm,Operating Income,2024,Q3,2581,USD,Million,2581
Qualcomm,Revenue,2024,Q3,10244,USD,Million,10244
Qualcomm,Tax Expense,2024,Q3,-318,USD,Million,-318
Qualcomm,Total Asset,2024,Q3,55154,USD,Million,55154
Samsung,Cost of Goods Sold,2020,Q1,29193.87,KRW,Million,34806694
Samsung,Operating Expense,2020,Q1,11802.07,KRW,Million,14071139
Samsung,Operating Income,2020,Q1,5407.66,KRW,Million,6447345
Samsung,Revenue,2020,Q1,46403.6,KRW,Million,55325178
Samsung,Tax Expense,2020,Q1,1570.06,KRW,Million,1871926
Samsung,Total Asset,2020,Q1,293399.6,KRW,Million,357457535
Samsung,Cost of Goods Sold,2020,Q2,26163.99,KRW,Million,31906198
Samsung,Operating Expense,2020,Q2,10589.56,KRW,Million,12913652
Samsung,Operating Income,2020,Q2,6680.19,KRW,Million,8146292
Samsung,Revenue,2020,Q2,43433.74,KRW,Million,52966142
Samsung,Tax Expense,2020,Q2,1816.05,KRW,Million,2214614
Samsung,Total Asset,2020,Q2,298068.58,KRW,Million,357959499
Samsung,Cost of Goods Sold,2020,Q3,33649.1,KRW,Million,39970000
Samsung,Operating Expense,2020,Q3,12325.19,KRW,Million,14640446
Samsung,Operating Income,2020,Q3,10399.68,KRW,Million,12353238
Samsung,Revenue,2020,Q3,56374.38,KRW,Million,66964160
Samsung,Tax Expense,2020,Q3,2932.54,KRW,Million,3483413
Samsung,Total Asset,2020,Q3,322598.67,KRW,Million,375788742
Samsung,Cost of Goods Sold,2020,Q4,33835.23,KRW,Million,37804928
Samsung,Operating Expense,2020,Q4,13156.05,KRW,Million,14699579
Samsung,Operating Income,2020,Q4,8097.02,KRW,Million,9047001
Samsung,Revenue,2020,Q4,55088.31,KRW,Million,61551508
Samsung,Tax Expense,2020,Q4,2118.75,KRW,Million,2367332
Samsung,Total Asset,2020,Q4,347387.69,KRW,Million,378235718
Samsung,Cost of Goods Sold,2021,Q1,37237.11,KRW,Million,41500000
Samsung,Operating Expense,2021,Q1,13015.63,KRW,Million,14505650
Samsung,Operating Income,2021,Q1,8419.06,KRW,Million,9382868
Samsung,Revenue,2021,Q1,58671.78,KRW,Million,65388503
Samsung,Tax Expense,2021,Q1,2340.97,KRW,Million,2608960
Samsung,Total Asset,2021,Q1,348373.78,KRW,Million,392826274
Samsung,Cost of Goods Sold,2021,Q2,33059.45,KRW,Million,37070000
Samsung,Operating Expense,2021,Q2,12520.06,KRW,Million,14038909
Samsung,Operating Income,2021,Q2,11207.17,KRW,Million,12566745
Samsung,Revenue,2021,Q2,56783.05,KRW,Million,63671585
Samsung,Tax Expense,2021,Q2,2896.55,KRW,Million,3247944
Samsung,Total Asset,2021,Q2,340228.19,KRW,Million,384777669
Samsung,Cost of Goods Sold,2021,Q3,36989.24,KRW,Million,42900000
Samsung,Operating Expense,2021,Q3,13159.88,KRW,Million,15262785
Samsung,Operating Income,2021,Q3,13638.19,KRW,Million,15817531
Samsung,Revenue,2021,Q3,63786.34,KRW,Million,73979187
Samsung,Tax Expense,2021,Q3,3502.8,KRW,Million,4062538
Samsung,Total Asset,2021,Q3,346270.62,KRW,Million,410420718
Samsung,Cost of Goods Sold,2021,Q4,37969.97,KRW,Million,44946555
Samsung,Operating Expense,2021,Q4,14996.76,KRW,Million,17752257
Samsung,Operating Income,2021,Q4,11714.33,KRW,Million,13866712
Samsung,Revenue,2021,Q4,64681.05,KRW,Million,76565524
Samsung,Tax Expense,2021,Q4,2977.8,KRW,Million,3524935
Samsung,Total Asset,2021,Q4,358508.19,KRW,Million,426621158
Samsung,Cost of Goods Sold,2022,Q1,39050.63,KRW,Million,47070000
Samsung,Operating Expense,2022,Q1,13761.91,KRW,Million,16588032
Samsung,Operating Income,2022,Q1,11715.53,KRW,Million,14121409
Samsung,Revenue,2022,Q1,64529.77,KRW,Million,77781498
Samsung,Tax Expense,2022,Q1,3107.14,KRW,Million,3745212
Samsung,Total Asset,2022,Q1,361842.09,KRW,Million,439326959
Samsung,Cost of Goods Sold,2022,Q2,36690.47,KRW,Million,46270000
Samsung,Operating Expense,2022,Q2,13351,KRW,Million,16836814
Samsung,Operating Income,2022,Q2,11178.46,KRW,Million,14097045
Samsung,Revenue,2022,Q2,61219.73,KRW,Million,77203607
Samsung,Tax Expense,2022,Q2,2665.91,KRW,Million,3361953
Samsung,Total Asset,2022,Q2,347776.64,KRW,Million,448040650
Samsung,Cost of Goods Sold,2022,Q3,35854.88,KRW,Million,48070000
Samsung,Operating Expense,2022,Q3,13319.64,KRW,Million,17857398
Samsung,Operating Income,2022,Q3,8094.42,KRW,Million,10852045
Samsung,Revenue,2022,Q3,57270.61,KRW,Million,76781680
Samsung,Tax Expense,2022,Q3,1839.18,KRW,Million,2465760
Samsung,Total Asset,2022,Q3,327179.79,KRW,Million,470278409
Samsung,Cost of Goods Sold,2022,Q4,35868.84,KRW,Million,48627728
Samsung,Operating Expense,2022,Q4,12931.03,KRW,Million,17530716
Samsung,Operating Income,2022,Q4,3176.29,KRW,Million,4306131
Samsung,Revenue,2022,Q4,51976.16,KRW,Million,70464575
Samsung,Tax Expense,2022,Q4,-13857.34,KRW,Million,-18786528
Samsung,Total Asset,2022,Q4,356963.36,KRW,Million,448424507
Samsung,Cost of Goods Sold,2023,Q1,36067.72,KRW,Million,46010000
Samsung,Operating Expense,2023,Q1,13403.38,KRW,Million,17098100
Samsung,Operating Income,2023,Q1,501.84,KRW,Million,640178
Samsung,Revenue,2023,Q1,49970.66,KRW,Million,63745371
Samsung,Tax Expense,2023,Q1,197.37,KRW,Million,251780
Samsung,Total Asset,2023,Q1,348269.95,KRW,Million,454091777
Samsung,Cost of Goods Sold,2023,Q2,31654.8,KRW,Million,41650000
Samsung,Operating Expense,2023,Q2,13444.59,KRW,Million,17689796
Samsung,Operating Income,2023,Q2,508.11,KRW,Million,668547
Samsung,Revenue,2023,Q2,45605.36,KRW,Million,60005533
Samsung,Tax Expense,2023,Q2,-8.04,KRW,Million,-10576
Samsung,Total Asset,2023,Q2,339922.27,KRW,Million,448000552
Samsung,Cost of Goods Sold,2023,Q3,35500.76,KRW,Million,46618726
Samsung,Operating Expense,2023,Q3,13975.58,KRW,Million,18352392
Samsung,Operating Income,2023,Q3,1853.17,KRW,Million,2433534
Samsung,Revenue,2023,Q3,51329.51,KRW,Million,67404652
Samsung,Tax Expense,2023,Q3,-1448.07,KRW,Million,-1901570
Samsung,Total Asset,2023,Q3,336918.83,KRW,Million,454466447
Samsung,Cost of Goods Sold,2023,Q4,34933.22,KRW,Million,46115571
Samsung,Operating Expense,2023,Q4,14271.31,KRW,Million,18839650
Samsung,Operating Income,2023,Q4,2139.76,KRW,Million,2824717
Samsung,Revenue,2023,Q4,51344.29,KRW,Million,67779938
Samsung,Tax Expense,2023,Q4,-2136.55,KRW,Million,-2820469
Samsung,Total Asset,2023,Q4,351765.73,KRW,Million,455905980
Samsung,Cost of Goods Sold,2024,Q1,34493.03,KRW,Million,45886332
Samsung,Operating Expense,2024,Q1,14600.58,KRW,Million,19423260
Samsung,Operating Income,2024,Q1,4965.78,KRW,Million,6606009
Samsung,Revenue,2024,Q1,54059.39,KRW,Million,71915601
Samsung,Tax Expense,2024,Q1,715.64,KRW,Million,952015
Samsung,Total Asset,2024,Q1,349838.28,KRW,Million,470899812
Samsung,Cost of Goods Sold,2024,Q2,32313.19,KRW,Million,44310000
Samsung,Operating Expense,2024,Q2,14083.62,KRW,Million,19312398
Samsung,Operating Income,2024,Q2,7616.23,KRW,Million,10443878
Samsung,Revenue,2024,Q2,54014.52,KRW,Million,74068302
Samsung,Tax Expense,2024,Q2,1279.11,KRW,Million,1753999
Samsung,Total Asset,2024,Q2,352217.83,KRW,Million,485757698
STM,Cost of Goods Sold,2020,Q1,1385,USD,Million,1385
STM,Operating Expense,2020,Q1,615,USD,Million,615
STM,Operating Income,2020,Q1,231,USD,Million,231
STM,Revenue,2020,Q1,2231,USD,Million,2231
STM,Tax Expense,2020,Q1,39,USD,Million,39
STM,Total Asset,2020,Q1,11930,USD,Million,11930
STM,Cost of Goods Sold,2020,Q2,1357,USD,Million,1357
STM,Operating Expense,2020,Q2,624,USD,Million,624
STM,Operating Income,2020,Q2,106,USD,Million,106
STM,Revenue,2020,Q2,2087,USD,Million,2087
STM,Tax Expense,2020,Q2,8,USD,Million,8
STM,Total Asset,2020,Q2,13089,USD,Million,13089
STM,Cost of Goods Sold,2020,Q3,1707,USD,Million,1707
STM,Operating Expense,2020,Q3,630,USD,Million,630
STM,Operating Income,2020,Q3,329,USD,Million,329
STM,Revenue,2020,Q3,2666,USD,Million,2666
STM,Tax Expense,2020,Q3,50,USD,Million,50
STM,Total Asset,2020,Q3,13766,USD,Million,13766
STM,Cost of Goods Sold,2020,Q4,1981,USD,Million,1981
STM,Operating Expense,2020,Q4,597,USD,Million,597
STM,Operating Income,2020,Q4,657,USD,Million,657
STM,Revenue,2020,Q4,3235,USD,Million,3235
STM,Tax Expense,2020,Q4,63,USD,Million,63
STM,Total Asset,2020,Q4,14454,USD,Million,14454
STM,Cost of Goods Sold,2021,Q1,1841,USD,Million,1841
STM,Operating Expense,2021,Q1,735,USD,Million,735
STM,Operating Income,2021,Q1,440,USD,Million,440
STM,Revenue,2021,Q1,3016,USD,Million,3016
STM,Tax Expense,2021,Q1,66,USD,Million,66
STM,Total Asset,2021,Q1,14978,USD,Million,14978
STM,Cost of Goods Sold,2021,Q2,1780,USD,Million,1780
STM,Operating Expense,2021,Q2,723,USD,Million,723
STM,Operating Income,2021,Q2,489,USD,Million,489
STM,Revenue,2021,Q2,2992,USD,Million,2992
STM,Tax Expense,2021,Q2,65,USD,Million,65
STM,Total Asset,2021,Q2,15515,USD,Million,15515
STM,Cost of Goods Sold,2021,Q3,1867,USD,Million,1867
STM,Operating Expense,2021,Q3,725,USD,Million,725
STM,Operating Income,2021,Q3,605,USD,Million,605
STM,Revenue,2021,Q3,3197,USD,Million,3197
STM,Tax Expense,2021,Q3,73,USD,Million,73
STM,Total Asset,2021,Q3,14870,USD,Million,14870
STM,Cost of Goods Sold,2021,Q4,1947,USD,Million,1947
STM,Operating Expense,2021,Q4,724,USD,Million,724
STM,Operating Income,2021,Q4,885,USD,Million,885
STM,Revenue,2021,Q4,3556,USD,Million,3556
STM,Tax Expense,2021,Q4,127,USD,Million,127
STM,Total Asset,2021,Q4,15540,USD,Million,15540
STM,Cost of Goods Sold,2022,Q1,1891,USD,Million,1891
STM,Operating Expense,2022,Q1,778,USD,Million,778
STM,Operating Income,2022,Q1,877,USD,Million,877
STM,Revenue,2022,Q1,3546,USD,Million,3546
STM,Tax Expense,2022,Q1,129,USD,Million,129
STM,Total Asset,2022,Q1,16222,USD,Million,16222
STM,Cost of Goods Sold,2022,Q2,2018,USD,Million,2018
STM,Operating Expense,2022,Q2,815,USD,Million,815
STM,Operating Income,2022,Q2,1004,USD,Million,1004
STM,Revenue,2022,Q2,3837,USD,Million,3837
STM,Tax Expense,2022,Q2,139,USD,Million,139
STM,Total Asset,2022,Q2,17276,USD,Million,17276
STM,Cost of Goods Sold,2022,Q3,2262,USD,Million,2262
STM,Operating Expense,2022,Q3,787,USD,Million,787
STM,Operating Income,2022,Q3,1272,USD,Million,1272
STM,Revenue,2022,Q3,4321,USD,Million,4321
STM,Tax Expense,2022,Q3,185,USD,Million,185
STM,Total Asset,2022,Q3,18278,USD,Million,18278
STM,Cost of Goods Sold,2022,Q4,2322,USD,Million,2322
STM,Operating Expense,2022,Q4,815,USD,Million,815
STM,Operating Income,2022,Q4,1287,USD,Million,1287
STM,Revenue,2022,Q4,4424,USD,Million,4424
STM,Tax Expense,2022,Q4,66,USD,Million,66
STM,Total Asset,2022,Q4,19982,USD,Million,19982
STM,Cost of Goods Sold,2023,Q1,2137,USD,Million,2137
STM,Operating Expense,2023,Q1,909,USD,Million,909
STM,Operating Income,2023,Q1,1201,USD,Million,1201
STM,Revenue,2023,Q1,4247,USD,Million,4247
STM,Tax Expense,2023,Q1,187,USD,Million,187
STM,Total Asset,2023,Q1,21204,USD,Million,21204
STM,Cost of Goods Sold,2023,Q2,2207,USD,Million,2207
STM,Operating Expense,2023,Q2,973,USD,Million,973
STM,Operating Income,2023,Q2,1146,USD,Million,1146
STM,Revenue,2023,Q2,4326,USD,Million,4326
STM,Tax Expense,2023,Q2,171,USD,Million,171
STM,Total Asset,2023,Q2,21901,USD,Million,21901
STM,Cost of Goods Sold,2023,Q3,2322,USD,Million,2322
STM,Operating Expense,2023,Q3,868,USD,Million,868
STM,Operating Income,2023,Q3,1241,USD,Million,1241
STM,Revenue,2023,Q3,4431,USD,Million,4431
STM,Tax Expense,2023,Q3,188,USD,Million,188
STM,Total Asset,2023,Q3,22562,USD,Million,22562
STM,Cost of Goods Sold,2023,Q4,2333,USD,Million,2333
STM,Operating Expense,2023,Q4,937,USD,Million,937
STM,Operating Income,2023,Q4,1023,USD,Million,1023
STM,Revenue,2023,Q4,4282,USD,Million,4282
STM,Tax Expense,2023,Q4,-6,USD,Million,-6
STM,Total Asset,2023,Q4,24453,USD,Million,24453
STM,Cost of Goods Sold,2024,Q1,2021,USD,Million,2021
STM,Operating Expense,2024,Q1,893,USD,Million,893
STM,Operating Income,2024,Q1,551,USD,Million,551
STM,Revenue,2024,Q1,3465,USD,Million,3465
STM,Tax Expense,2024,Q1,92,USD,Million,92
STM,Total Asset,2024,Q1,24973,USD,Million,24973
STM,Cost of Goods Sold,2024,Q2,1936,USD,Million,1936
STM,Operating Expense,2024,Q2,921,USD,Million,921
STM,Operating Income,2024,Q2,375,USD,Million,375
STM,Revenue,2024,Q2,3227,USD,Million,3227
STM,Tax Expense,2024,Q2,67,USD,Million,67
STM,Total Asset,2024,Q2,24906,USD,Million,24906
STM,Cost of Goods Sold,2024,Q3,2023,USD,Million,2023
STM,Operating Expense,2024,Q3,847,USD,Million,847
STM,Operating Income,2024,Q3,381,USD,Million,381
STM,Revenue,2024,Q3,3251,USD,Million,3251
STM,Tax Expense,2024,Q3,71,USD,Million,71
STM,Total Asset,2024,Q3,25516,USD,Million,25516
Tencent,Cost of Goods Sold,2020,Q1,7918.26,CNY,Million,55271
Tencent,Operating Expense,2020,Q1,2821.27,CNY,Million,19693
Tencent,Operating Income,2020,Q1,5337.96,CNY,Million,37260
Tencent,Revenue,2020,Q1,15481.66,CNY,Million,108065
Tencent,Tax Expense,2020,Q1,844.1,CNY,Million,5892
Tencent,Total Asset,2020,Q1,143307.26,CNY,Million,1014945
Tencent,Cost of Goods Sold,2020,Q2,8701.8,CNY,Million,61673
Tencent,Operating Expense,2020,Q2,2496.12,CNY,Million,17691
Tencent,Operating Income,2020,Q2,5546.61,CNY,Million,39311
Tencent,Revenue,2020,Q2,16209.5,CNY,Million,114883
Tencent,Tax Expense,2020,Q2,-642.97,CNY,Million,-4557
Tencent,Total Asset,2020,Q2,164115.83,CNY,Million,1159544
Tencent,Cost of Goods Sold,2020,Q3,9947.41,CNY,Million,68800
Tencent,Operating Expense,2020,Q3,2556.11,CNY,Million,17679
Tencent,Operating Income,2020,Q3,6354.92,CNY,Million,43953
Tencent,Revenue,2020,Q3,18137.68,CNY,Million,125447
Tencent,Tax Expense,2020,Q3,829.77,CNY,Million,5739
Tencent,Total Asset,2020,Q3,175236.19,CNY,Million,1190029
Tencent,Cost of Goods Sold,2020,Q4,11322.45,CNY,Million,74788
Tencent,Operating Expense,2020,Q4,-470.68,CNY,Million,-3109
Tencent,Operating Income,2020,Q4,9645.76,CNY,Million,63713
Tencent,Revenue,2020,Q4,20236.67,CNY,Million,133669
Tencent,Tax Expense,2020,Q4,561.52,CNY,Million,3709
Tencent,Total Asset,2020,Q4,204287.44,CNY,Million,1333425
Tencent,Cost of Goods Sold,2021,Q1,11207.06,CNY,Million,72668
Tencent,Operating Expense,2021,Q1,1643.4,CNY,Million,10656
Tencent,Operating Income,2021,Q1,8678.58,CNY,Million,56273
Tencent,Revenue,2021,Q1,20866.8,CNY,Million,135303
Tencent,Tax Expense,2021,Q1,1117.5,CNY,Million,7246
Tencent,Total Asset,2021,Q1,217176.06,CNY,Million,1423133
Tencent,Cost of Goods Sold,2021,Q2,11695.23,CNY,Million,75514
Tencent,Operating Expense,2021,Q2,2418.99,CNY,Million,15619
Tencent,Operating Income,2021,Q2,8128.93,CNY,Million,52487
Tencent,Revenue,2021,Q2,21412.87,CNY,Million,138259
Tencent,Tax Expense,2021,Q2,567.77,CNY,Million,3666
Tencent,Total Asset,2021,Q2,235051.11,CNY,Million,1517772
Tencent,Cost of Goods Sold,2021,Q3,12305.37,CNY,Million,79621
Tencent,Operating Expense,2021,Q3,2174.2,CNY,Million,14068
Tencent,Operating Income,2021,Q3,8212.28,CNY,Million,53137
Tencent,Revenue,2021,Q3,22002.87,CNY,Million,142368
Tencent,Tax Expense,2021,Q3,842.6,CNY,Million,5452
Tencent,Total Asset,2021,Q3,243232.37,CNY,Million,1567584
Tencent,Cost of Goods Sold,2021,Q4,13521.34,CNY,Million,86371
Tencent,Operating Expense,2021,Q4,-7062.58,CNY,Million,-45114
Tencent,Operating Income,2021,Q4,17177.09,CNY,Million,109723
Tencent,Revenue,2021,Q4,22572.57,CNY,Million,144188
Tencent,Tax Expense,2021,Q4,608.66,CNY,Million,3888
Tencent,Total Asset,2021,Q4,253671.91,CNY,Million,1612364
Tencent,Cost of Goods Sold,2022,Q1,12352.03,CNY,Million,78397
Tencent,Operating Expense,2022,Q1,3869.14,CNY,Million,24557
Tencent,Operating Income,2022,Q1,5863.82,CNY,Million,37217
Tencent,Revenue,2022,Q1,21344.47,CNY,Million,135471
Tencent,Tax Expense,2022,Q1,830.17,CNY,Million,5269
Tencent,Total Asset,2022,Q1,235671.61,CNY,Million,1494158
Tencent,Cost of Goods Sold,2022,Q2,11511.79,CNY,Million,76167
Tencent,Operating Expense,2022,Q2,4925.76,CNY,Million,32591
Tencent,Operating Income,2022,Q2,4544.29,CNY,Million,30067
Tencent,Revenue,2022,Q2,20257.74,CNY,Million,134034
Tencent,Tax Expense,2022,Q2,690.4,CNY,Million,4568
Tencent,Total Asset,2022,Q2,217883.81,CNY,Million,1459669
Tencent,Cost of Goods Sold,2022,Q3,11405.74,CNY,Million,78110
Tencent,Operating Expense,2022,Q3,2237.63,CNY,Million,15324
Tencent,Operating Income,2022,Q3,7533.69,CNY,Million,51593
Tencent,Revenue,2022,Q3,20456.6,CNY,Million,140093
Tencent,Tax Expense,2022,Q3,1037.34,CNY,Million,7104
Tencent,Total Asset,2022,Q3,207723.97,CNY,Million,1478143
Tencent,Cost of Goods Sold,2022,Q4,11694.04,CNY,Million,83132
Tencent,Operating Expense,2022,Q4,-7034.68,CNY,Million,-50009
Tencent,Operating Income,2022,Q4,16434.14,CNY,Million,116829
Tencent,Revenue,2022,Q4,20390.44,CNY,Million,144954
Tencent,Tax Expense,2022,Q4,643.56,CNY,Million,4575
Tencent,Total Asset,2022,Q4,228761.05,CNY,Million,1578131
Tencent,Cost of Goods Sold,2023,Q1,11948.99,CNY,Million,81804
Tencent,Operating Expense,2023,Q1,4900.89,CNY,Million,33552
Tencent,Operating Income,2023,Q1,5905.4,CNY,Million,40429
Tencent,Revenue,2023,Q1,21908.23,CNY,Million,149986
Tencent,Tax Expense,2023,Q1,1674.68,CNY,Million,11465
Tencent,Total Asset,2023,Q1,220877.27,CNY,Million,1517206
Tencent,Cost of Goods Sold,2023,Q2,11168.37,CNY,Million,78368
Tencent,Operating Expense,2023,Q2,5293.46,CNY,Million,37144
Tencent,Operating Income,2023,Q2,5743.23,CNY,Million,40300
Tencent,Revenue,2023,Q2,21263.91,CNY,Million,149208
Tencent,Tax Expense,2023,Q2,1588.29,CNY,Million,11145
Tencent,Total Asset,2023,Q2,211958.28,CNY,Million,1537503
Tencent,Cost of Goods Sold,2023,Q3,10781.73,CNY,Million,78102
Tencent,Operating Expense,2023,Q3,4715.27,CNY,Million,34157
Tencent,Operating Income,2023,Q3,6691.82,CNY,Million,48475
Tencent,Revenue,2023,Q3,21345.49,CNY,Million,154625
Tencent,Tax Expense,2023,Q3,1519.62,CNY,Million,11008
Tencent,Total Asset,2023,Q3,211185.67,CNY,Million,1541233
Tencent,Cost of Goods Sold,2023,Q4,10756.2,CNY,Million,77632
Tencent,Operating Expense,2023,Q4,5307.71,CNY,Million,38308
Tencent,Operating Income,2023,Q4,5736.26,CNY,Million,41401
Tencent,Revenue,2023,Q4,21502.98,CNY,Million,155196
Tencent,Tax Expense,2023,Q4,1338.15,CNY,Million,9658
Tencent,Total Asset,2023,Q4,222109.78,CNY,Million,1577246
Tencent,Cost of Goods Sold,2024,Q1,10521.3,CNY,Million,75631
Tencent,Operating Expense,2024,Q1,4502.69,CNY,Million,32367
Tencent,Operating Income,2024,Q1,7311.26,CNY,Million,52556
Tencent,Revenue,2024,Q1,22188.76,CNY,Million,159501
Tencent,Tax Expense,2024,Q1,1971.1,CNY,Million,14169
Tencent,Total Asset,2024,Q1,227995.82,CNY,Million,1646677
Tencent,Cost of Goods Sold,2024,Q2,10387.76,CNY,Million,75222
Tencent,Operating Expense,2024,Q2,5182.28,CNY,Million,37527
Tencent,Operating Income,2024,Q2,7005.82,CNY,Million,50732
Tencent,Revenue,2024,Q2,22249.39,CNY,Million,161117
Tencent,Tax Expense,2024,Q2,1404.15,CNY,Million,10168
Tencent,Total Asset,2024,Q2,227728.32,CNY,Million,1654970
Tencent,Cost of Goods Sold,2024,Q3,10933.97,CNY,Million,78365
Tencent,Operating Expense,2024,Q3,5367.43,CNY,Million,38469
Tencent,Operating Income,2024,Q3,7441.35,CNY,Million,53333
Tencent,Revenue,2024,Q3,23327.8,CNY,Million,167193
Tencent,Tax Expense,2024,Q3,1241.78,CNY,Million,8900
Tencent,Total Asset,2024,Q3,245537.92,CNY,Million,1723357
Texas Instruments,Cost of Goods Sold,2020,Q1,1241,USD,Million,1241
Texas Instruments,Operating Expense,2020,Q1,844,USD,Million,844
Texas Instruments,Operating Income,2020,Q1,1244,USD,Million,1244
Texas Instruments,Revenue,2020,Q1,3329,USD,Million,3329
Texas Instruments,Tax Expense,2020,Q1,50,USD,Million,50
Texas Instruments,Total Asset,2020,Q1,17283,USD,Million,17283
Texas Instruments,Cost of Goods Sold,2020,Q2,1157,USD,Million,1157
Texas Instruments,Operating Expense,2020,Q2,854,USD,Million,854
Texas Instruments,Operating Income,2020,Q2,1228,USD,Million,1228
Texas Instruments,Revenue,2020,Q2,3239,USD,Million,3239
Texas Instruments,Tax Expense,2020,Q2,-101,USD,Million,-101
Texas Instruments,Total Asset,2020,Q2,17445,USD,Million,17445
Texas Instruments,Cost of Goods Sold,2020,Q3,1364,USD,Million,1364
Texas Instruments,Operating Expense,2020,Q3,844,USD,Million,844
Texas Instruments,Operating Income,2020,Q3,1609,USD,Million,1609
Texas Instruments,Revenue,2020,Q3,3817,USD,Million,3817
Texas Instruments,Tax Expense,2020,Q3,234,USD,Million,234
Texas Instruments,Total Asset,2020,Q3,18207,USD,Million,18207
Texas Instruments,Cost of Goods Sold,2020,Q4,1430,USD,Million,1430
Texas Instruments,Operating Expense,2020,Q4,833,USD,Million,833
Texas Instruments,Operating Income,2020,Q4,1813,USD,Million,1813
Texas Instruments,Revenue,2020,Q4,4076,USD,Million,4076
Texas Instruments,Tax Expense,2020,Q4,239,USD,Million,239
Texas Instruments,Total Asset,2020,Q4,19351,USD,Million,19351
Texas Instruments,Cost of Goods Sold,2021,Q1,1492,USD,Million,1492
Texas Instruments,Operating Expense,2021,Q1,858,USD,Million,858
Texas Instruments,Operating Income,2021,Q1,1939,USD,Million,1939
Texas Instruments,Revenue,2021,Q1,4289,USD,Million,4289
Texas Instruments,Tax Expense,2021,Q1,186,USD,Million,186
Texas Instruments,Total Asset,2021,Q1,19639,USD,Million,19639
Texas Instruments,Cost of Goods Sold,2021,Q2,1503,USD,Million,1503
Texas Instruments,Operating Expense,2021,Q2,864,USD,Million,864
Texas Instruments,Operating Income,2021,Q2,2213,USD,Million,2213
Texas Instruments,Revenue,2021,Q2,4580,USD,Million,4580
Texas Instruments,Tax Expense,2021,Q2,311,USD,Million,311
Texas Instruments,Total Asset,2021,Q2,20603,USD,Million,20603
Texas Instruments,Cost of Goods Sold,2021,Q3,1491,USD,Million,1491
Texas Instruments,Operating Expense,2021,Q3,847,USD,Million,847
Texas Instruments,Operating Income,2021,Q3,2305,USD,Million,2305
Texas Instruments,Revenue,2021,Q3,4643,USD,Million,4643
Texas Instruments,Tax Expense,2021,Q3,328,USD,Million,328
Texas Instruments,Total Asset,2021,Q3,23273,USD,Million,23273
Texas Instruments,Cost of Goods Sold,2021,Q4,1482,USD,Million,1482
Texas Instruments,Operating Expense,2021,Q4,847,USD,Million,847
Texas Instruments,Operating Income,2021,Q4,2503,USD,Million,2503
Texas Instruments,Revenue,2021,Q4,4832,USD,Million,4832
Texas Instruments,Tax Expense,2021,Q4,325,USD,Million,325
Texas Instruments,Total Asset,2021,Q4,24676,USD,Million,24676
Texas Instruments,Cost of Goods Sold,2022,Q1,1463,USD,Million,1463
Texas Instruments,Operating Expense,2022,Q1,879,USD,Million,879
Texas Instruments,Operating Income,2022,Q1,2563,USD,Million,2563
Texas Instruments,Revenue,2022,Q1,4905,USD,Million,4905
Texas Instruments,Tax Expense,2022,Q1,325,USD,Million,325
Texas Instruments,Total Asset,2022,Q1,25276,USD,Million,25276
Texas Instruments,Cost of Goods Sold,2022,Q2,1587,USD,Million,1587
Texas Instruments,Operating Expense,2022,Q2,902,USD,Million,902
Texas Instruments,Operating Income,2022,Q2,2723,USD,Million,2723
Texas Instruments,Revenue,2022,Q2,5212,USD,Million,5212
Texas Instruments,Tax Expense,2022,Q2,390,USD,Million,390
Texas Instruments,Total Asset,2022,Q2,24723,USD,Million,24723
Texas Instruments,Cost of Goods Sold,2022,Q3,1624,USD,Million,1624
Texas Instruments,Operating Expense,2022,Q3,939,USD,Million,939
Texas Instruments,Operating Income,2022,Q3,2678,USD,Million,2678
Texas Instruments,Revenue,2022,Q3,5241,USD,Million,5241
Texas Instruments,Tax Expense,2022,Q3,363,USD,Million,363
Texas Instruments,Total Asset,2022,Q3,26057,USD,Million,26057
Texas Instruments,Cost of Goods Sold,2022,Q4,1583,USD,Million,1583
Texas Instruments,Operating Expense,2022,Q4,911,USD,Million,911
Texas Instruments,Operating Income,2022,Q4,2176,USD,Million,2176
Texas Instruments,Revenue,2022,Q4,4670,USD,Million,4670
Texas Instruments,Tax Expense,2022,Q4,205,USD,Million,205
Texas Instruments,Total Asset,2022,Q4,27207,USD,Million,27207
Texas Instruments,Cost of Goods Sold,2023,Q1,1516,USD,Million,1516
Texas Instruments,Operating Expense,2023,Q1,929,USD,Million,929
Texas Instruments,Operating Income,2023,Q1,1934,USD,Million,1934
Texas Instruments,Revenue,2023,Q1,4379,USD,Million,4379
Texas Instruments,Tax Expense,2023,Q1,238,USD,Million,238
Texas Instruments,Total Asset,2023,Q1,29220,USD,Million,29220
Texas Instruments,Cost of Goods Sold,2023,Q2,1621,USD,Million,1621
Texas Instruments,Operating Expense,2023,Q2,938,USD,Million,938
Texas Instruments,Operating Income,2023,Q2,1972,USD,Million,1972
Texas Instruments,Revenue,2023,Q2,4531,USD,Million,4531
Texas Instruments,Tax Expense,2023,Q2,280,USD,Million,280
Texas Instruments,Total Asset,2023,Q2,30939,USD,Million,30939
Texas Instruments,Cost of Goods Sold,2023,Q3,1717,USD,Million,1717
